Replicate	SampleSize	ScenarioNumber	True_Slope_meanOnset	True_Intercept_meanOnset	True_Anchor_meanOnset	True_Slope_meanDuration	True_Intercept_meanDuration	True_Anchor_meanDuration	True_Sigma	Theor_Slope_meanObserved	Theor_Intercept_meanObserved	Theor_Slope_meanCessation	Theor_Intercept_meanCessation	TrueObs_meanOnset	TrueObs_meanDuration	Theor_meanOnset	Theor_meanDuration	Hyper_Mean_Slope_meanOnset	Hyper_SD_Slope_meanOnset	Hyper_Mean_Slope_meanDuration	Hyper_SD_Slope_meanDuration	Hyper_Mean_Anchor_meanOnset	Hyper_SD_Anchor_meanOnset	Hyper_Mean_Anchor_meanDuration	Hyper_SD_Anchor_meanDuration	Hyper_Mean_Sigma	Hyper_SD_Sigma	Est_SR_Slope_meanObserved	Est_SR_Intercept_meanObserved	Est_QR_Slope_meanQ10	Est_QR_Intercept_meanQ10	Est_QR_Slope_meanQ50	Est_QR_Intercept_meanQ50	Est_QR_Slope_meanQ90	Est_QR_Intercept_meanQ90	Est_Stan_Slope_meanOnset	Est_Stan_Slope_meanOnset_q2.5	Est_Stan_Slope_meanOnset_q97.5	Est_Stan_Intercept_meanOnset	Est_Stan_Intercept_meanOnset_q2.5	Est_Stan_Intercept_meanOnset_q97.5	Est_Stan_Anchor_meanOnset	Est_Stan_Anchor_meanOnset_q2.5	Est_Stan_Anchor_meanOnset_q97.5	Est_Stan_Slope_meanDuration	Est_Stan_Slope_meanDuration_q2.5	Est_Stan_Slope_meanDuration_q97.5	Est_Stan_Intercept_meanDuration	Est_Stan_Intercept_meanDuration_q2.5	Est_Stan_Intercept_meanDuration_q97.5	Est_Stan_Anchor_meanDuration	Est_Stan_Anchor_meanDuration_q2.5	Est_Stan_Anchor_meanDuration_q97.5	Est_Stan_Sigma	Est_Stan_Sigma_q2.5	Est_Stan_Sigma_q97.5	Number_Divergences
643	500	4	-3.47037	220.67402	182.50000	-1.68351	86.63298	68.11436	7.00000	-4.31212	263.99050	-5.15388	307.30699	181.00813	67.80178	187.94190	70.75429	-3.57725	5.66000	-1.24348	1.06588	187.33167	14.00000	56.06147	14.00000	7.00000	3.50000	-4.23527	263.51718	-3.57725	228.22639	-4.01023	261.69620	-4.82073	298.50322	-3.60516	-3.73969	-3.46516	227.92943	225.99392	229.76802	186.71556	185.74200	187.69803	-1.36778	-1.50086	-1.23636	66.63159	64.74659	68.58458	50.99524	49.99318	52.03105	13.54697	12.03910	15.15688	0
643	500	3	0.89433	172.66242	182.50000	-2.25472	85.49056	60.68862	7.00000	-0.23304	215.40770	-1.36040	258.15298	182.36673	61.46753	179.88639	67.27789	0.71998	5.66000	-1.85971	1.06588	186.09548	14.00000	52.56095	14.00000	7.00000	3.50000	-0.27751	216.05992	0.71998	178.83988	-0.33061	214.71048	-1.13973	250.14215	0.81196	0.68348	0.93747	178.32899	176.68700	179.97310	186.51155	185.55300	187.49800	-2.04473	-2.16361	-1.92461	68.10365	66.45206	69.82712	47.49773	46.55259	48.46975	11.54641	10.23608	12.98375	0
643	500	2	2.56388	154.29736	182.50000	-0.60467	88.79065	82.13923	7.00000	2.26154	198.69269	1.95920	243.08801	181.60378	82.24963	176.29661	83.60226	2.10114	5.66000	-0.17229	1.06588	190.35388	14.00000	64.69375	14.00000	7.00000	3.50000	2.00559	201.58761	2.10114	168.12287	2.09722	202.04106	1.92885	234.63950	2.11087	1.97248	2.25202	167.03404	165.19288	168.86208	189.36803	188.26698	190.45700	-0.21950	-0.35417	-0.08239	62.31503	60.46768	64.11131	59.99263	58.96370	61.09200	15.57915	13.89036	17.46462	0
643	500	1	3.53330	143.63368	182.50000	1.93925	53.87850	75.21026	7.00000	4.50293	170.57293	5.47255	197.51218	179.75221	74.24164	172.86158	69.92022	3.77917	5.66000	1.56716	1.06588	189.25640	14.00000	59.08664	14.00000	7.00000	3.50000	4.61759	169.93918	3.77917	150.43635	4.49555	173.67609	5.34632	193.42493	3.77534	3.64127	3.91011	149.07651	147.45587	150.75805	187.85724	186.80895	188.85702	1.69566	1.56945	1.82340	36.52346	34.98360	38.12938	53.94147	52.93368	54.95352	13.55546	12.01583	15.16991	0
642	500	6	-0.78897	191.17869	182.50000	2.04457	54.08914	76.57942	7.00000	0.23331	218.22326	1.25560	245.26783	182.81505	77.50765	184.08565	72.47032	-0.33644	5.66000	1.37700	1.06588	187.92632	14.00000	65.03902	14.00000	7.00000	3.50000	0.43520	216.41304	-0.33644	191.62385	0.85044	211.85195	1.04057	241.52929	-0.38375	-0.51190	-0.24930	191.81692	189.99795	193.59900	187.59937	186.53890	188.64515	1.49184	1.36055	1.62360	44.32196	42.70474	46.05546	60.71763	59.65075	61.78450	14.28262	12.52650	16.15951	0
642	500	5	-3.80202	224.32222	182.50000	1.87954	53.75908	74.43405	7.00000	-2.86225	251.20176	-1.92248	278.08131	182.30709	74.59691	189.96664	70.74289	-3.77880	5.66000	1.40989	1.06588	187.24532	14.00000	62.45301	14.00000	7.00000	3.50000	-2.99794	251.12826	-3.77880	228.94863	-3.21688	253.77066	-2.36891	275.84194	-3.77914	-3.91110	-3.64597	228.47316	226.69168	230.24013	186.76600	185.77275	187.77405	1.57444	1.44639	1.70146	40.61046	39.02467	42.24033	57.98620	56.92696	59.04525	12.38807	10.74947	14.16522	0
642	500	4	-5.50621	243.06835	182.50000	-1.57140	86.85721	69.57186	7.00000	-6.29191	286.49696	-7.07761	329.92556	183.45523	69.43276	193.86055	72.81400	-5.62381	5.66000	-1.22464	1.06588	189.18011	14.00000	53.76582	14.00000	7.00000	3.50000	-6.20129	285.52921	-5.62381	250.68646	-6.29689	288.08362	-6.84845	317.84592	-5.62695	-5.75852	-5.49580	250.87300	249.04597	252.61600	189.33228	188.30187	190.34503	-1.33823	-1.46615	-1.20941	63.31279	61.50768	65.16064	48.67688	47.69407	49.67695	14.25565	12.68200	15.87570	0
642	500	3	0.83195	173.34854	182.50000	-2.21745	85.56510	61.17318	7.00000	-0.27677	216.13109	-1.38550	258.91364	182.52300	61.99323	180.66397	66.06685	0.49797	5.66000	-1.64927	1.06588	189.02584	14.00000	50.14291	14.00000	7.00000	3.50000	-0.36132	218.11842	0.49797	183.65124	-0.57101	221.29092	-1.15130	251.59487	0.56467	0.44045	0.69123	182.98995	181.27570	184.72323	189.08445	188.10890	190.04705	-1.82761	-1.94783	-1.71449	64.52867	62.75274	66.36570	44.80306	43.80517	45.76260	12.59003	11.21413	14.08922	0
642	500	2	3.35511	145.59380	182.50000	-1.12590	87.74820	75.36330	7.00000	2.79216	189.46790	2.22921	233.34200	179.94653	75.72507	173.89315	78.25157	3.27513	5.66000	-0.79828	1.06588	186.85462	14.00000	64.16324	14.00000	7.00000	3.50000	2.89312	188.38155	3.27513	152.67957	2.70243	192.53651	2.47685	225.17265	3.34760	3.21611	3.47623	151.04981	149.36398	152.69105	185.98100	185.01497	186.96805	-0.86892	-0.99577	-0.73707	68.67260	66.96536	70.41019	59.60573	58.60983	60.66493	10.94448	9.47599	12.63176	0
642	500	1	2.20827	158.20899	182.50000	0.63644	51.27288	58.27372	7.00000	2.52649	183.84544	2.84471	209.48188	181.85044	58.23221	177.57575	56.85452	2.31852	5.66000	0.57411	1.06588	187.73003	14.00000	48.63906	14.00000	7.00000	3.50000	2.57291	183.52861	2.31852	162.75939	2.74832	181.38725	2.89263	205.21524	2.25592	2.12318	2.38593	162.79873	161.11198	164.48830	187.09517	186.15600	188.06723	0.62341	0.49625	0.74881	36.20945	34.64148	37.78664	42.92364	41.98146	43.87760	12.68992	11.26984	14.21781	0
641	500	6	-0.76923	190.96158	182.50000	2.15171	54.30342	77.97224	7.00000	0.30662	218.11329	1.38248	245.26500	182.65984	78.06706	184.18405	73.26161	-0.42035	5.66000	1.18341	1.06588	188.91000	14.00000	63.32364	14.00000	7.00000	3.50000	0.28633	218.65235	-0.42035	193.45429	0.18959	218.63452	0.76306	243.98442	-0.38892	-0.52954	-0.25215	193.01193	191.19800	194.80103	188.80738	187.75995	189.86405	1.33464	1.20198	1.47127	44.53968	42.83371	46.26983	58.96817	57.88748	60.06386	15.33720	13.58072	17.19115	0
641	500	5	-2.95820	215.04021	182.50000	0.68752	51.37503	58.93771	7.00000	-2.61444	240.72772	-2.27068	266.41524	182.65192	58.92532	188.59929	57.52017	-2.85691	5.66000	0.48185	1.06588	187.78173	14.00000	49.62255	14.00000	7.00000	3.50000	-2.54765	241.41342	-2.85691	219.03114	-2.59562	241.57152	-2.37507	263.38318	-2.84615	-2.96660	-2.72228	219.53767	217.86295	221.12405	188.40592	187.40498	189.36003	0.54915	0.42509	0.66870	38.45232	36.82774	40.08329	44.45901	43.50157	45.47683	11.21809	9.76647	12.77205	0
641	500	4	-0.93168	192.74852	182.50000	-1.27897	87.44207	73.37344	7.00000	-1.57117	236.46955	-2.21065	280.19059	182.73021	73.07335	184.37875	75.95248	-1.15308	5.66000	-1.01488	1.06588	189.60630	14.00000	59.79777	14.00000	7.00000	3.50000	-1.52131	235.59282	-1.15308	202.27111	-1.41058	232.52141	-2.16796	273.21582	-1.09530	-1.23324	-0.95737	201.14707	199.27093	202.94000	189.11680	188.07997	190.10208	-1.07032	-1.20466	-0.93452	66.77770	64.92597	68.63871	55.02182	53.96179	56.10963	13.79244	12.09830	15.62198	0
641	500	3	0.82548	173.41972	182.50000	-2.28408	85.43184	60.30695	7.00000	-0.31656	216.13564	-1.45860	258.85156	182.78002	60.92080	180.89962	64.73517	0.26980	5.66000	-1.40154	1.06588	187.23082	14.00000	50.67921	14.00000	7.00000	3.50000	-0.31421	215.78744	0.26980	184.24652	-0.34901	215.03999	-1.13174	250.42855	0.43571	0.30871	0.56022	182.39155	180.66895	184.12315	187.21101	186.20292	188.21200	-1.55594	-1.67767	-1.42650	62.62055	60.73157	64.47241	45.40986	44.40070	46.38433	12.24887	10.83982	13.73765	0
641	500	2	4.20143	136.28432	182.50000	-1.64542	86.70915	68.60950	7.00000	3.37871	179.63889	2.55600	222.99347	182.89581	68.61160	173.86102	71.99282	3.76558	5.66000	-0.94188	1.06588	190.33342	14.00000	53.34612	14.00000	7.00000	3.50000	3.25727	181.49137	3.76558	149.12372	3.18420	182.33759	2.82370	212.77754	3.82025	3.68954	3.94961	148.03870	146.28385	149.83910	189.84678	188.81890	190.87005	-1.06227	-1.18667	-0.93699	59.73429	57.98547	61.58778	48.10908	47.12810	49.10725	14.94157	13.40635	16.64919	0
641	500	1	1.05101	170.93893	182.50000	1.80124	53.60248	73.41615	7.00000	1.95163	197.74017	2.85225	224.54141	181.81903	73.22791	180.02367	69.17216	1.04724	5.66000	1.54944	1.06588	190.39872	14.00000	56.73665	14.00000	7.00000	3.50000	1.92475	198.02685	1.04724	179.25207	1.86531	198.91883	2.59668	219.49674	1.07189	0.93394	1.21311	178.11773	176.37698	179.88012	189.52679	188.52795	190.54800	1.69160	1.55855	1.82365	33.52831	31.93218	35.19716	51.53342	50.49860	52.54262	15.12853	13.57839	16.75650	0
640	500	6	-0.76031	190.86338	182.50000	2.06153	54.12306	76.79988	7.00000	0.27046	217.92491	1.30122	244.98644	182.34299	76.62625	184.06937	72.54462	-0.70110	5.66000	1.56696	1.06588	188.92249	14.00000	61.92582	14.00000	7.00000	3.50000	0.03158	219.83733	-0.70110	196.58967	-0.03581	220.52847	0.86586	241.37943	-0.75295	-0.88416	-0.62032	196.53876	194.84885	198.28105	188.30464	187.28798	189.31008	1.66027	1.52635	1.79388	39.04634	37.40079	40.82111	57.20284	56.15230	58.27009	13.49524	11.76839	15.26702	0
640	500	5	-2.39435	208.83790	182.50000	2.21793	54.43586	78.83311	7.00000	-1.28539	236.05583	-0.17642	263.27376	182.12004	78.69602	187.44427	74.25315	-1.98040	5.66000	1.64236	1.06588	190.27309	14.00000	65.91958	14.00000	7.00000	3.50000	-1.09087	234.57958	-1.98040	211.92887	-0.86986	233.77183	-0.33804	259.88916	-2.01061	-2.15254	-1.87061	211.04569	209.26895	212.80402	189.05957	188.04188	190.01602	1.77737	1.63941	1.91125	41.89418	40.23524	43.60930	61.32982	60.33210	62.34304	12.27317	10.73072	14.02531	0
640	500	4	-1.47215	198.69368	182.50000	-0.74633	88.50735	80.29775	7.00000	-1.84532	242.94735	-2.21848	287.20103	182.77948	80.49396	185.83414	81.98803	-1.53351	5.66000	-0.58445	1.06588	191.42981	14.00000	64.73495	14.00000	7.00000	3.50000	-1.74233	242.83953	-1.53351	207.89238	-1.97704	246.11311	-2.11796	278.90148	-1.46140	-1.60033	-1.32506	206.44183	204.64385	208.20505	190.75338	189.71998	191.75305	-0.59487	-0.73270	-0.46312	66.69195	64.94589	68.48826	60.30592	59.34666	61.38609	13.89148	12.15646	15.81063	0
640	500	3	0.75398	174.20625	182.50000	-1.97815	86.04370	64.28406	7.00000	-0.23510	217.22810	-1.22417	260.24995	182.37372	64.06952	180.87152	68.55656	0.42430	5.66000	-1.40838	1.06588	189.76445	14.00000	52.02593	14.00000	7.00000	3.50000	-0.26628	217.76325	0.42430	185.16500	-0.16527	218.44840	-0.98408	252.45798	0.47070	0.33671	0.60318	183.81701	182.01775	185.60515	188.91946	187.97798	189.89010	-1.54982	-1.67595	-1.42454	63.31163	61.51997	65.19131	46.51131	45.55767	47.51165	12.94160	11.54790	14.48605	0
640	500	2	2.47457	155.27976	182.50000	-2.30102	85.39796	60.08672	7.00000	1.32406	197.97874	0.17355	240.67772	183.74015	59.67014	178.51572	63.79157	2.08333	5.66000	-1.64635	1.06588	188.52146	14.00000	49.80147	14.00000	7.00000	3.50000	1.33550	198.13686	2.08333	164.79249	1.40617	198.13620	0.43699	233.34569	2.16650	2.03476	2.30103	163.66012	161.79690	165.50608	188.33636	187.35000	189.33310	-1.81406	-1.93084	-1.69498	64.90220	63.07370	66.77541	44.24019	43.29657	45.23543	13.26227	11.90660	14.70603	0
640	500	1	4.30937	135.09695	182.50000	1.14915	52.29831	64.93899	7.00000	4.88394	161.24610	5.45852	187.39526	181.34418	64.86162	172.62760	62.30638	4.59419	5.66000	0.70691	1.06588	186.12033	14.00000	52.43532	14.00000	7.00000	3.50000	4.86864	160.90889	4.59419	136.92078	4.87025	159.68099	5.30110	181.78577	4.57282	4.44243	4.70570	137.13954	135.39995	138.87910	186.11024	185.09698	187.11900	0.76338	0.63649	0.88942	39.01910	37.41872	40.72940	47.19416	46.17898	48.17187	14.84171	13.24734	16.50848	0
